story,Politics_0,Politics_1,Politics_2,Politics_3,Politics_4,Politics_5,Politics_6,Politics_7,Politics_8,Politics_9,Politics_10,Politics_11,Politics_12,Politics_13,Politics_14,Politics_15,Politics_16,Politics_17,Politics_18,Politics_19,Politics_20,Politics_21,Politics_22,Politics_23,Politics_24,Politics_25,Politics_26,Politics_27,Politics_28,Politics_29,Politics_30,Politics_31,Politics_32,Politics_33,Politics_34,Politics_35,Politics_36,Politics_37,Politics_38,Politics_39,Politics_pca_1d,Politics_pca_2d,Russia_0,Russia_1,Russia_2,Russia_3,Russia_4,Russia_5,Russia_6,Russia_7,Russia_8,Russia_9,Russia_10,Russia_11,Russia_12,Russia_13,Russia_14,Russia_15,Russia_16,Russia_17,Russia_18,Russia_19,Russia_20,Russia_21,Russia_22,Russia_23,Russia_pca_1d,Russia_pca_2d,Public services_0,Public services_1,Public services_pca_1d,Public services_pca_2d,Crime_0,Crime_pca_1d,Crypto/net_0,Crypto/net_1,Crypto/net_2,Crypto/net_3,Crypto/net_4,Crypto/net_5,Crypto/net_6,Crypto/net_7,Crypto/net_8,Crypto/net_9,Crypto/net_10,Crypto/net_11,Crypto/net_12,Crypto/net_13,Crypto/net_14,Crypto/net_pca_1d,Crypto/net_pca_2d,Inflation_0,Inflation_pca_1d
nuevatribuna,0.0034986497623543,-0.0045046807210755,0.0040793441322767,-0.0003816107911531,-0.0012522210350625,-0.0014150659234132,-0.0033395933606697,0.0044602806334442,-0.0023530710560706,0.0015671287044176,0.0007252181464064,0.00030694066956,-0.0003050097363843,0.0013246900666245,-0.0024316448200362,0.0005647390283675,-0.0003400004591127,-0.001663720063153,0.0008732148421093,-0.0009117849435683,0.0005903115669457,-0.0005687414998602,0.0007680419531679,-0.0005935692287893,-0.0006353207021833,0.0005864630229939,-0.0016237193619288,-0.0024261932971963,0.0015421589204013,-0.0022745844778101,0.0009391137463611,-0.0005391956912077,-0.0005129128819847,-0.0001978459735546,0.0007914067769506,-0.0008765566380875,-0.0009755586831395,-0.0029392774273476,0.0003797717928217,-0.0017139691746314,-0.4882727974241635,0.9416926478017725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lavozdelsur,0.0025158697880339,-0.0043052634147651,0.0008387370430505,-0.0060386460892509,-0.0006040705846935,-0.0074805993062055,-0.003509624451783,-0.0010960887240648,-0.0002563643281779,0.0002148809581051,-0.0002866955962864,0.0055725857394899,-0.003047625298859,0.0007349189981418,-0.0004366628092632,0.0044978710144048,-0.0013486363676375,0.0008387690904961,0.0018237491026636,-0.007076415231451,0.00801900331582,-0.00286429547669,0.0007715866004004,-0.0042632707527803,-3.641448715800081e-05,0.0003484481196071,0.0005883261684227,-0.0034855160399804,0.0002092109151975,-0.0003295973127975,0.0004491297273284,-0.0001704415229489,-0.0003266672917126,-0.0001639577890121,0.0008979388396333,-0.0012455998963187,-0.0019150869952145,-0.0064057949907699,-0.0001658214338796,0.0076604328947522,-4.515447911508789,-5.593216264134569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
galiciapress,0.0008896062684607,-0.0028853511321139,0.0005691796288385,-0.0002705867043974,-0.001716161751505,-0.0008715446735641,-0.0011286792627192,0.0004271367421581,-0.0006470548437532,0.0004765735553526,0.0034783176758847,-0.0007970328827533,-0.0001374664431599,0.0007693964015963,-0.0004149074505155,0.0006858667648517,-0.0009421799614137,0.0005903896065044,0.0008128307901153,-0.0009129151128319,0.0006386172931551,-0.0005765688336117,0.0008335161683854,-0.0006388451322946,-0.0006751674856675,0.000637507044477,0.0009038112665304,-0.0011189475420236,-2.2943874407515484e-05,0.0003977869826298,0.0015978689196454,-0.0035701425546191,0.0010192285359472,-0.0006255047089415,0.000796256721535,-0.0012441548267082,-0.0014296214709843,-0.0047342787184673,0.0040632923769763,0.001623028775974,1.2694716149701222,0.740810451596147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
as,0.0065473125183127,-0.0006525084980391,0.0036308063267519,-0.0031707112297105,0.0131302541170983,-0.0003372426702799,-0.0006318451023886,0.0001773507340961,-0.0002923599549953,0.0003720899525753,0.0066300020553058,0.0022090781210684,0.001432163789359,0.0003201022808123,-0.0001558557527595,0.0054891042250444,-0.0007265938271983,0.0004716555624497,0.0011456146644852,-0.0067108214980644,-9.586591148070758e-05,-0.0055082521543184,0.0001142472918571,-0.0002088891906944,-0.0003185419329828,0.0003664426872087,0.0016515057805436,-0.0055059572167136,-0.000236606295247,-0.0010627326337708,0.0102701467130644,-0.0152513204829053,0.0092802195061575,-0.0022618487635658,0.0002160360183838,-0.0008375522599249,-0.0005773241669555,-0.0012769117602211,0.013817961708469,-0.0009778931308372,1.4422415001077538,-8.215901457040099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diariodesevilla,0.0003881854848855,-0.0002892184577257,0.0006072806141558,-0.0011817923827586,0.0026689382457739,-0.0005974285295628,-0.0006759716560064,4.256952988747277e-05,0.0019916942528034,0.0013190974722791,0.0073031046438176,0.0004067946129246,0.0008950701327517,0.0014282585329611,-0.0031113994042621,0.0004807454700129,-0.0007437288007636,0.0004557615474596,0.000673483367072,-0.0007575043441794,0.0005315349716767,-0.0004844796840296,0.0007169132817349,-0.0005531811452733,-0.0005911332891028,0.0005381948298821,0.0008635420313293,-0.0010595817341647,-1.571915998674723e-05,0.0003852066592344,0.0019886860634602,-0.0041406563700247,-0.0008958547356739,-0.0033345406288715,0.0005612156771386,-0.0009407249157391,-0.0008682871361604,-0.001193255649622,0.0046024257391653,0.0021420516259085,2.1046984839683045,0.738675012093675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elboletin,0.003143133542332,-0.0011769132117326,0.0007062241552335,-0.003416491898393,0.0021561126110622,-0.000786815735048,-0.0010879735485278,0.0003969522958646,-0.0006383972817027,0.0004963357989966,0.0058799790283914,-0.0020275982658966,0.0001097062809395,0.0015621521013284,-0.0031168419580862,0.0035284805777294,-0.0036763828109991,-0.0002839199790073,0.0004775155401914,-0.000613902988514,0.0004250490642666,-0.000425003840296,0.0006523809897668,-0.00050834072841,-0.0005626364766399,0.0005831832422748,0.003814151592336,-0.0004489608309995,-2.5110991804361456e-05,0.0003026335140475,0.0005560443557689,-0.0002505825119996,-0.0003487473513745,-0.0001461707870693,0.0006371127612683,-0.0007429069789167,-0.0008464213994978,-0.0009991832999048,0.0004051323162243,0.0035088558270683,0.6201107559206941,1.414321643353086,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0230056243953828,0.0107481014799065,2.164781082749412,-0.8407117298376724,,,,,,,,,,,,,,,,,,,,,
elconfidencialdigital,0.0069686898449123,0.0023815322411048,0.0005760833469264,-0.0058129301130962,-0.0008728031546153,-0.0005067921342345,-0.0008820217543361,0.0001997505778083,-0.0003660903653229,0.0005325486506932,0.0104840185579589,-0.0043558976270476,0.0006821352751147,0.0014182744707115,-0.0036368214907745,0.0003214804543459,-0.0006013171032561,0.0003368860167885,0.0005717091121899,-0.0006709834404117,0.0005325517256217,-0.0004315836440108,0.0007454987462643,-0.0005928780555176,-0.0006205071231017,0.0006373616781538,0.0139892954826139,0.0008604022541105,9.5135082248395e-05,-0.0003412334151514,-0.0021785608331503,-0.0092848378051114,0.0032988658912443,-0.0014230157976163,0.0003000966545831,-0.0007774873074509,-0.0003088097708882,-0.000484725792499,0.0098100958634944,-0.004499544325413,4.2975366028323805,2.030354356010493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eldebate,-0.0004704428333904,0.0003395236033108,0.0007573696994203,-0.0023686258394195,0.0014975641144537,-0.000717942373257,-0.0009066774597523,0.0003289770909902,-0.0004725622132491,0.0003635578191179,0.0006981176492008,9.979255742013254e-06,0.001132460834477,-0.0005578123865811,0.0039255622963955,-0.0007785386388973,0.0005076817357829,0.000964547197142,0.0009422916179405,-0.0009789589847376,0.0007085733842611,-0.0005899494745776,0.0008512156567739,-0.0006482883102701,-0.0006516595105978,0.0005747541199481,0.000948243324963,-0.0007311754690675,-3.7711907691584315e-05,-0.0012049352726081,0.0032156331677457,-0.0032104623962078,0.0012444114730963,-0.0004965075808032,-0.0027445443508326,-0.0008705211969418,-0.0007699410578787,-0.0006991758030355,0.000572265921024,0.0006598324735863,2.797740218486554,0.17709326139908194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lamarea,0.002356287697754,-0.001079689932248,0.0019186396238693,-0.0012574341023097,0.0016501612478755,-0.0034792167518884,-0.0025178377196684,0.0002863339015744,-0.002224783162071,0.0021854309876954,0.0007160683026426,0.0002683958082908,0.0005956340421095,0.0026778107785554,-0.0022987324715188,0.0007684430095947,-0.0022119863343401,0.0004498745652023,0.0009993927548241,-0.0022418080011438,0.0005649239013441,-0.0016689508848263,0.0009134031287586,-0.000765630935388,-0.0029902204560963,0.0004670389429623,0.0006566796680152,-0.0010730977904494,-3.737268641905302e-05,0.000514993861704,0.0020915455717087,-0.0003059028986826,-0.0010006473168894,-0.0010540384495418,0.0007165060913108,0.0002989147326102,-0.0011919103858499,-0.0031386473687247,0.0003393929219513,0.000347198355372,-1.475120313338216,1.06919488396748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libertaddigital,0.000953915928422,0.0040759529591492,0.0004450738575904,0.0018266758799454,0.0009440749573015,-0.0006044710815532,-0.0006625656396528,-3.693396846435413e-06,0.0023116115978749,0.0014372093445264,0.0081148819845541,0.0004006520793426,0.0010532015084072,0.0005808243544965,-0.0002988449395803,0.0006427585626999,-0.0043638267924422,-0.0003383726449708,0.0006114797680412,-0.0007817537957439,0.0006213290334355,-0.0005193448974064,0.0008956232443776,-0.0007175070037891,-0.0007620643036929,0.0008065222949276,0.0127980047862876,0.0002143723221675,8.43181469087998e-05,-2.908341197120764e-05,0.0028388098409366,-0.0105087555997175,0.005050422767065,-0.0016679461182144,0.0004421231066211,-0.0045299866119114,0.0001834044432191,-4.916832616998879e-05,-0.0002079398083182,0.0001529045240267,5.145491070045183,0.01975725094971914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nortes,0.0009899059639905,-0.0044540028376528,0.0028983405973657,-0.0003637722337337,0.0002226567168894,-0.0004568172235688,-0.0007267156067148,0.0002001604075915,-0.0003459891295305,0.0004018604280446,0.007108716904411,-0.0029249818092928,0.0004379465669529,0.0003659576390551,-0.0001957526911356,0.0004013792036965,-0.0043849404128484,-0.0006985919814047,8.637856971185207e-05,9.650877360547436e-05,-0.000339585766979,0.0038675593932715,0.0006649318623865,-0.0005104619253791,-0.0004581178532752,0.0003559818469827,0.000742189354964,-0.0027864971987343,-4.347804814694462e-06,-0.0050651285972341,0.0007485518212858,-0.0006465007381003,-0.0003030612717368,-6.904951261437828e-05,-0.0042122224193592,-0.0016075267269453,-0.0011364594639803,-0.001753959708781,0.0150966146568244,-0.0006773150680407,3.581223242179198,1.3085750988529068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
politicaprosa,0.0008312506439581,-0.0034035200816001,0.010104175144658,-0.0057626785502796,0.0094689862918472,-0.0005549108554531,-0.001206706266052,0.0005051125568018,-0.001527899329518,0.0048017404412653,0.0098139368661719,-0.0031526802008889,-0.0038496689694118,3.624532997121839e-05,-2.0867569450317008e-05,0.000363269993373,-0.0063117935808751,-0.0009411617380431,0.0005316524362731,-0.0016891072305455,0.0061452682456296,0.0007939493130228,0.0002076160795856,-0.0002478752309772,-0.0003967090601796,0.0004810476462553,0.0008889224295759,-0.0054987825099525,-0.0003928269373092,-0.0010829368104827,0.0015960388727515,-0.0058833569893719,0.0028684537168031,-0.0010619113925709,0.0080462243127884,-0.0004989457153287,-0.0011397777115241,-0.0079573310412146,-0.0007337805078784,-0.0009944182284669,0.31518884347706844,-5.6794689417142825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtve,0.0020616864392693,0.0028640268908522,0.0024010552208465,-0.0073259085983016,0.0020936639055636,0.0026058212905779,-0.0022462806100254,-0.0007737866564336,0.0041211734470038,0.0019540457845436,0.0039405161796867,0.0016382074782114,-0.0015549552084659,0.0013477672987299,-0.0021381383365684,0.0024843245134776,-0.0026933404219293,8.793866742799674e-05,0.0007382730822626,-0.0022122569063667,-0.0016179503573918,-0.000691390463458,0.0007809111979671,-0.0005910759760621,-0.0004420598031368,-0.0030630852983682,0.0051326077541024,-0.001109628458706,2.456655274272806e-05,0.0005131565720418,0.0026664087939324,-0.0063301057544894,-0.0026728809175576,0.0028995213284869,0.004462981064025,-0.0008106182769321,-0.0003329669879837,0.0026682383059632,0.0070417337670035,0.0017468555279246,2.683401948709284,0.5096077337818189,0.0081644679181874,0.0080052288634703,-0.020550558596016,0.0063139157724961,0.0004312914427935,0.0032912494527132,-0.0034160456990086,-0.0020181513594769,0.0008259727925284,-0.0032279470799968,0.0058376277177144,-0.0001202910429441,0.0091959944525735,-0.0039462100892914,0.0011466063960254,0.0001886074182132,0.0037232736405823,-0.0026435157991977,0.0106763647898448,-0.0039371446970382,0.001698009535966,-0.0013708130843903,0.0047218368977644,-0.0014520709322241,-0.8828756267465867,-0.7939061394585845,,,,,,,,,,,,,,,,,,,,,,,,,
valenciaplaza,0.0023713560679789,-0.0042680850653404,0.0003287758820937,-0.0004246822849028,0.0002593809807755,-0.0005388060932238,-0.0007732806114987,0.0002791864640817,-0.0004565751737343,0.0003720787476597,0.0045952944529976,-0.0006415668532327,-0.003451940406937,0.000292498573528,-0.0001760960552221,0.0003788308786289,-0.0046148696884951,-0.0007223991787627,0.0001524673955553,-0.0002501475409368,0.0001528718863638,-0.000203611692503,0.0002085955382145,-0.0001322502080369,6.0277144144413927e-05,-0.0043062317982908,0.0005124841875457,-0.0007277023628978,-4.331661954613657e-05,0.0003187973308699,-0.0001284235145246,0.0014799209325511,0.0028903034399166,-0.0031269782200492,0.0056921965329543,-0.0057243505065958,0.0003976142056146,0.0001008631188217,0.0053252912467546,-0.0045818198619414,3.5930576683442537,1.1766208518962475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cnn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009904104558962,0.0015055065603554,-0.0070843307918638,0.006777202273267,0.0025646277581414,0.0095777572268441,0.0006437504570703,0.0053906738187304,0.0019632938588408,-0.005283315836263,0.0055070270269962,-0.0022630808963862,0.0094867496044209,0.0049683289598435,0.001219647469999,0.00029438804225,0.000609451873674,-0.0079251036333715,0.0037943177778029,-0.0067840919346344,0.0088473980541849,-0.0024556685753344,0.0037484100402138,0.000364538558822,-0.5145245446728753,0.6902501245095195,,,,,,,,,,,,,,,,,,,,,,,,,
nytimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0182572676659835,0.0092276808758144,-0.0153773617545402,0.0079345896852524,-0.0064786014850592,0.0079928307076253,-0.0009312141071306,0.0032865435038875,0.0043386967035008,-0.0056377332076772,0.0084590766262218,-8.703037590816406e-05,0.0102771014666263,0.000818452340709,-0.0037635816707214,-0.0018522557482356,0.0066101843094086,-0.0074589036159359,0.0031793021677237,-0.008392739965947,0.0027844643248456,-0.0015896772544329,0.006724491119074,-0.0109245964380566,0.48924154505637285,0.6602523428375486,,,,,,,,,,,,,,,,,,,,,,,,,
rafaelpoch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0205956412179993,0.0422701284911836,-0.0116736910716957,0.0065104641356963,-0.0145294603550532,0.0221216860806312,-0.0053707931432893,0.0089738674705482,-0.0011100481761711,-0.0073459623280203,0.0177753153499758,-0.0002324887004103,0.034960026319172,-0.0162797034392132,0.011583191244955,-0.0285059229740637,0.0150500723161335,-0.0121396386452839,-0.0028601621369606,-0.0166162824066793,0.0016756519188803,-0.0020519440029237,0.0046104942802268,-0.0195175199404928,4.422660781251131,0.9891678393616229,,,,,,,,,,,,,,,,,,,,,,,,,
swissinfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000920115262344,-0.0144330552033016,-0.0077580777245742,0.0038258517022966,0.0017836427258085,0.0020498080797017,-0.0007084613195648,0.0013044237340892,6.303972548484665e-05,-0.0007755438106476,0.0004504507463613,-2.2050206060952177e-05,-0.0091433210859332,-0.0098482571256042,-0.0052106405863486,-0.0061409429223337,0.0017940444850489,-0.0019738496503934,0.0054078461991255,0.0023299585452131,-0.0026011403570902,-0.0022585898425056,0.0013625759946289,0.0040346183678494,-2.097136752754302,0.03559018285500606,,,,,,,,,,,,,,,,,,,,,,,,,
washingtonpost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0096173977315738,0.0094393002638918,-0.0118260648153479,0.0078887846994751,-0.002326888662089,0.0040404951961253,-0.0014946294956884,0.0011363672900963,0.0091248042790546,-0.0123122973522086,0.0115515070475354,-0.0001006729571958,0.0136887143624441,-0.0050116811358604,-0.0003931859425435,-0.0018355995697739,0.0140019533863431,-0.0115597512658106,0.0032227521127941,-0.0115890421698244,0.0062438941435388,-0.0001943195661465,0.0034537161214345,-0.0174265373089766,0.7724684129597541,0.9253204770241802,,,,,,,,,,,,,,,,,,,,,,,,,
bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005964995383073,-0.029751108855819,-0.0090526227846289,0.0072606640886996,-0.0044305737739104,0.0012721998887157,-0.0019452451411032,-0.0071239152308885,0.0096113971843445,-0.0003481056740354,0.0004607005753164,-2.23748739647759e-05,-0.0098712064708789,-0.010340591076601,0.0028919872748786,-0.0009508097510027,-0.0014885717196269,-0.0025542008350356,0.0036327530585878,0.0030025735063074,0.0030702979066539,-0.008119038775456,-0.0046090466612996,0.0017613847900176,-2.4381484180456687,0.4073183936648504,,,,,,,,,,,,,,,,,,,,,,,,,
dw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0042275906555558,-0.0115572953617892,-0.0135624683316606,0.0052461041017787,-0.0020218336732435,0.003994411333144,0.0008450361824225,-0.0002714559340593,0.0042030024255546,0.0008474022651691,-0.0015672141945735,0.0021175996728244,0.0020034739106208,-0.0014609006695305,0.0002892927858216,0.0002960173831344,-0.0002031622897715,-0.0014097791831879,0.0013568221478124,0.0007043515608941,-0.0077638687690386,-0.0016663731354829,0.009611313055315,0.0002176522818516,-1.7681427776563876,0.031127006031532956,,,,,,,,,,,,,,,,,,,,,,,,,
infobae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0027384844236156,-0.0306196055152354,-0.0018006320457786,0.0015300270435338,-0.0039164573173922,-0.007186483288909,-0.0044347766406123,0.0008985908492476,0.0042440617498059,0.0043170678594422,0.0012149877410428,-0.0024802739961743,-0.0088828589533938,-0.0082659594437715,0.0017012621565269,-0.0001053386242972,-0.0082146301893687,0.0005198388920659,0.0021734937745661,0.0048180783918764,0.0009694135078816,-0.0049546109227473,0.0018963514545296,0.0026183149656133,-2.50099887781809,0.2689581717568678,,,,,,,,,,,,,,,,,,,,,,,,,
diario-octubre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0238543153924732,0.0780433015036867,-0.0011959175043874,0.0066961975010792,-0.0302217356053939,0.038866326861858,-0.0341795454655254,0.0141529875537157,-0.0183817903594275,-0.0197362331659518,0.0216678029050538,-0.0005190146532962,0.0871614976587625,-0.0206889202153061,0.0400859595531473,-0.0072086932464594,0.0139779806615874,-0.0149013109844636,-0.0045759610544887,-0.0311048963249506,0.0113643872010634,0.0018336089444315,0.0153430410282074,-0.0297891721469187,9.028460388352416,0.2205028464604538,,,,,,,,,,,,,,,,,,,,,,,,,
euronews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000369922734799,-0.0244529948204237,-0.0043631434646673,0.001100083498524,-0.0057088726905325,-0.0021882673017529,-0.0015439310188455,0.0036048511925752,0.0007095704856629,0.0044946079728686,0.0009726049368799,-0.002399033993671,-0.0088030748243526,-0.0041853279195103,-0.0029477725788135,-0.003763300976632,-0.0095096646844693,-0.0068777364447566,0.0010054579504124,-0.0010460652746936,0.0022942509693056,-0.0042411300031222,0.0033853680829398,0.0059296143320772,-1.9893076756962547,0.4645703369220857,,,,,,,,,,,,,,,,,,,,,,,,,
galaxiamilitar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004231039698852,-0.037643327683867,-0.008015746598237,0.0052773606029175,-0.0145518918212503,-0.0004041838198492,0.0005716110473961,-0.0076936378032022,0.0184906255338229,-0.0090827537920408,-6.488826936885961e-05,-4.316524288619245e-05,-0.0011476886107512,-0.0008309953951624,-0.0004535204743298,0.0011349307671606,-0.0057022823884235,0.0019535537879606,0.002782173727199,-0.0015816059671772,0.0015944742798508,-0.0018473997294199,0.0044832920261124,0.004090395724584,-2.4011501893578395,0.7249563532665784,,,,,,,,,,,,,,,,,,,,,,,,,
reuters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0109680580777322,0.0103282728145507,-0.0117417140315993,0.0030919663724419,-0.0077841736862708,0.0059347644276146,-0.0025698247982785,0.0092661546999978,-0.0059713490215477,-0.0014444432882063,0.0028943902026341,-0.0001307066859451,0.0098902272688135,-0.0046053741418879,0.0014230190619309,-0.0001083536077909,0.0034316612003274,-0.0012586403811886,0.0046373132171709,-0.0047866704630779,0.0019373456583184,-0.0012042112681948,0.0050593481811256,-0.0020415958107549,-0.15311039021208336,0.09815499830896446,,,,,,,,,,,,,,,,,,,,,,,,,
revistaejercitos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0109981870039065,-0.0878718918223106,-0.0312421696643913,0.0004336542430441,0.0295161302119101,0.0247695063314812,-0.0084044330339112,-0.0056201994661932,-0.0217075482102118,0.0456191425053111,0.0055662711757994,7.030793069897658e-05,-0.0249329434231097,-0.0164984131765592,0.0019743753929557,0.0033529107780771,-0.0777010938331626,0.0421397085568019,0.0148338384193043,0.0041731914956166,0.0209072136451533,0.0081493620848472,0.0137715432774139,-0.0077191948341821,-4.096696214794014,-10.554907461581148,,,,,,,,,,,,,,,,,,,,,,,,,
rt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0218540491993331,0.0952999713327039,-0.0219537375996721,0.0210800548630995,-0.0372469943507919,0.0726821411225876,-0.0032786365621718,0.0037023691281827,-0.017537375462026,-0.0341209698280279,0.0248852536321835,-0.0007428876495058,0.1082625768671602,-0.0311602355124111,0.0161889053952805,-0.0357929799118446,0.0291911660639265,-0.0270295459118775,-0.0064032277853178,-0.0670202806955067,0.0389227976866196,0.0237334838490923,0.0239577669389762,-0.0333535399412224,13.230781696427087,-2.295037608173033,,,,,,,,,,,,,,,,,,,,,,,,,
yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0148209042447455,-0.0132264966328445,-0.0120706887116836,0.0034462682725331,-0.0066979912233458,0.0033156545251884,0.0020550334958237,-0.0042421438563898,0.0047353479159819,0.0008918786681905,0.0050581271526807,5.975259948937941e-06,-0.0096364465948714,-0.009255925729877,0.0019535570200258,0.0014399049459876,-3.538821529515846e-05,-0.0108741720736821,-0.0010018776189217,1.0342292968103218e-05,0.0004736212116399,-0.0006120421608929,-8.949091134743774e-05,0.0050674993448512,-1.1113436917837476,0.7706554720566834,,,,,,,,,,,,,,,,,,,,,,,,,
actualidad-rt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010396089287527,0.0451863782622135,-0.027306461063854,0.0158363300779954,-0.0159375381344085,0.024741425122238,-0.0191873517918857,0.0039952434387173,-0.0089665334434681,-0.0096528755942559,0.0084874930634676,-0.0003985463045018,0.0499929327242761,-0.0338489039947415,0.0162297904619938,-0.0188314404398117,0.0096706642943254,-0.0081080611991587,-0.0028357442859505,-0.0162654596322419,0.0073555685666727,0.0007301923966472,0.0098798769541982,-0.021080999849979,5.451150859107867,-1.807979496590336,,,,,,,,,,,,,,,,,,,,,,,,,
elcorreogallego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0012949244108885,-0.0048660115819973,-1.6912251981361315,0.10361806598465198,,,,,,,,,,,,,,,,,,,,,
blogspot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0016511668983295,0.003606776011018,-0.8618508061610178,0.8542255980362929,,,,,,,,,,,,,,,,,,,,,
diariosur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0170550372046386,-0.2515562695656129,,,,,,,,,,,,,,,,,,,
ultimahora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0112496589131841,0.6961823942930842,,,,,,,,,,,,,,,,,,,
telecinco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0177695686084538,-0.3682048330078468,,,,,,,,,,,,,,,,,,,
elchapuzasinformatico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0001489065741919,-0.0055283633449498,0.0122916878466723,-0.0058251572262553,0.0146056362291819,-0.0090758331043535,0.0088030379377732,-0.001617640442848,0.0046615630322171,-0.0024380356870067,0.0086821464808496,0.0021304899404616,-0.0002272614293798,0.0043187123432403,-0.0077868493271235,2.098618309927053,1.2050688725964287,,
genbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0136832666297667,-0.005199217273515,0.0068506862268595,-0.0123830731536745,0.0117017567107972,0.0036487243525583,0.0077839212764552,-0.0003024543514439,0.0002747705369553,0.0021256577244389,0.0091252746000373,-0.0034027569882831,-0.0020125070966344,-0.0004721086815953,-0.0072780091793056,0.9809592249862299,-0.9154187443997576,,
hipertextual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0171146713717987,-0.023336971568025,0.0117099366298874,-0.0137448180485928,0.0145548572412759,-0.0089391553918898,0.0121150266508373,0.0091794209456499,0.0045789777704727,0.0002683530340076,0.0074160926757339,-0.0042049878232622,0.0001659578817605,0.0011941735816546,-0.0063618982326376,0.9866369752623672,-1.719944243938464,,
xataka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0226913948231571,-0.0176640356965511,0.01347348012885,-0.007365062281127,0.0202938568245567,0.0089711304396465,0.0198043687736401,-0.0137488184306638,0.0036999692007773,-0.0005085055702468,0.0145209595277705,0.0026984411481081,0.0006944497182692,-0.0011473787168246,-0.0169729849868581,-3.32272055057977,2.7141931833363167,,
businessinsider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0415667467163631,-0.0107685174126208,0.027043519366119,-0.0101322122099695,0.0161949771996791,-0.0041782492330162,0.0128220842695532,0.0079934702935489,-0.000850044914799,-0.0009932052780042,0.016218896490219,-0.0103703252344991,0.0004264889906076,0.0001275996781726,-0.0167313822367774,-2.710855267036641,-2.481793666383738,,
eleconomista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0626539570635411,2.235907665728496
lainformacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0039197518700479,-0.435855586668235
